Datum;Skolenhetskod;Skolenhetsnamn;Status;Huvudman_PeOrgNr;Huvudman_Namn;Huvudman_Typ;Skolenhet_ValidFrom;Rektorsnamn;Startdatum;Nedlaggningsdatum;AntalElever
2025-01-20;50870779;Komvux Malmö SFI ro 11 Irisskolan;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Anna Blagojevic;2018-07-01;;
2025-01-20;68774631;Komvux Malmö Södervärn SFI Ro2;Vilande;2120001124;MALMÖ KOMMUN;Kommun;2020-07-31;Janet Nordqvist;2013-10-01;2020-07-31;
2025-01-20;23605557;Komvux Malmö Södervärn SFI Ro5;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Niklas Olausson;2015-01-01;;
2025-01-20;10963105;Komvux Malmö  ro 4 Irisskolan grundläggande;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-07;Anna Blagojevic;2018-07-01;;
2025-01-20;64654180;Komvux Malmö Södervärn, särskild utbildning för vuxna;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2024-06-14;Martina Bauer;2015-02-16;;
2025-01-20;85888243;Braås skola F-3;Aktiv;2120000662;VÄXJÖ KOMMUN;Kommun;2023-04-03;Linda Erlandsson;2020-08-01;;90
2025-01-20;97596286;Milnergymnasiet BF, HV, VO;Vilande;2120000951;KRISTIANSTADS KOMMUN;Kommun;2020-07-31;Annika Holmqvist Lundh ;2013-10-01;2020-07-31;
2025-01-20;13520728;Söderportgymnasiet IM;Vilande;2120000951;KRISTIANSTADS KOMMUN;Kommun;2020-07-31;Nina Olin;2014-08-29;2020-07-31;
2025-01-20;35541921;Enskede Gårds gymnasium 35541921;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Anna Gustavsson Avci;2013-10-01;2020-07-31;
2025-01-20;47983862;Stockholms byggtekniska gymnasium 47983862, sär;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Stefan Säll;2013-10-01;2020-07-31;
2025-01-20;36288955;Kungsh gy/Sthlms Musikgy 36288955;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Lesley Brunnman;2013-10-01;2020-07-31;
2025-01-20;88839172;Kungsh gy/Sthlms Musikgy 88839172;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Jenny Rångeby;2013-10-01;2020-07-31;
2025-01-20;69053034;Kungsholmens västra gymnasium;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Anna Ahlenius Silvermyr;2018-08-20;2020-07-31;
2025-01-20;48412612;Kungsholmens Västra Gymnasium 48412612;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Andreas Eriksson;2015-07-01;2020-07-31;
2025-01-20;30312720;Thorildsplans gymnasium 30312720;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Carina Rydström;2013-10-01;2020-07-31;
2025-01-20;57143976;Thorildsplans gymnasium 57143976;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Anna Ceder;2013-10-01;2020-07-31;
2025-01-20;70432835;Hubbarpsskolan;Aktiv;2120000597;TRANÅS KOMMUN;Kommun;2023-12-13;Anette Lindgren;2013-10-01;;270
2025-01-20;94938162;Norrskolan;Aktiv;2120000597;TRANÅS KOMMUN;Kommun;2023-12-13;Linda Davidsson;2013-10-01;;220
2025-01-20;87382179;Väringaskolan;Aktiv;8148010682;VÄRINGASKOLANS FÖRÄLDRAFÖRENING;Enskild;2024-05-28;Jeanette Lindberg;2013-10-01;;200
2025-01-20;85152591;Blackebergs gymnasium 85152591;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-12;Catrine Hedlund;2013-10-01;;1250
2025-01-20;52791537;Blackebergs gymnasium 52791537;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Catrine Hedlund;2013-10-01;2020-07-31;
2025-01-20;85819857;Blackebergs gymnasium 85819857;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Catrine Hedlund;2013-10-01;2020-07-31;
2025-01-20;54117171;Bromma gymnasium 54117171;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-09-20;Gunilla Blomqvist;2013-10-01;;1310
2025-01-20;40600798;Bromma gymnasium 40600798;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Gunilla Blomqvist;2013-10-01;2020-07-31;
2025-01-20;52942981;Bromma gymnasium 52942981;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Lennart Kågestam;2013-10-01;2020-07-31;
2025-01-20;59581397;ESS-gymnasiet 59581397;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Sven Bolmblad;2013-10-01;2020-07-31;
2025-01-20;75600007;Midsommarkransens gy 75600007;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Anders Fajersson;2013-10-01;2020-07-31;
2025-01-20;88955893;Norra Real 88955893;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Maria Sellberg;2013-10-01;2020-07-31;
2025-01-20;24397215;Sthlm hotell & restaurangsk 24397215;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Maria Eliasson;2013-10-01;2020-07-31;
2025-01-20;56670842;Södra Latins gymnasium 56670842;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Ewa Wallin;2013-10-01;2020-07-31;
2025-01-20;42775003;Södra Latins gymnasium 42775003;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Gabriella Björk;2013-10-01;2020-07-31;
2025-01-20;87274273;Sthlm Transport- och fordonstekniska gymnasiet 87274273;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Lars Dowert;2013-10-01;2020-07-31;
2025-01-20;89477947;Garphyttans skola;Aktiv;2120001967;ÖREBRO KOMMUN;Kommun;2023-06-01;Marie Gustafsson;2013-10-01;;140
2025-01-20;68166713;Nikolaiskolan;Vilande;2120001967;ÖREBRO KOMMUN;Kommun;2020-06-30;Marianne Mustonen;2018-07-01;2020-06-30;
2025-01-20;61320743;Stora Mellösa skola;Aktiv;2120001967;ÖREBRO KOMMUN;Kommun;2023-06-01;Patrik Lado;2013-10-01;;160
2025-01-20;64644807;Vivallaskolan;Aktiv;2120001967;ÖREBRO KOMMUN;Kommun;2024-04-10;Lena Sörbö;2020-08-03;;430
2025-01-20;32042066;Tannbergsskolan 2;Aktiv;2120002635;LYCKSELE KOMMUN;Kommun;2024-11-20;Camilla Persson;2013-10-01;;110
2025-01-20;54461375;Tannbergsskolan 6;Vilande;2120002635;LYCKSELE KOMMUN;Kommun;2020-07-31;Camilla Persson;2016-08-22;2020-07-31;
2025-01-20;52944410;Tannbergsskolan 3, Lärvux;Vilande;2120002635;LYCKSELE KOMMUN;Kommun;2020-07-31;Monica Norén;2013-10-01;2020-07-31;
2025-01-20;98154581;Dammhagskolan ;Vilande;2120001140;LANDSKRONA KOMMUN;Kommun;2020-06-30;Katja Vinulv;2013-10-01;2020-06-30;
2025-01-20;75656508;Vasastans Montessoriskola;Aktiv;8020120971;VASASTANS MONTESSORIFÖRSKOLA;Enskild;2023-06-29;Lotta Häggström;2013-10-01;;120
2025-01-20;33992512;Midsommarkransens gymnasium, gysär;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-12-02;Anders Fajersson;2019-12-02;;
2025-01-20;56662185;Balderskolan;Aktiv;5564715729;Utvecklingspedagogik Sverige Aktiebolag;Enskild;2024-05-08;Carina Köhl;2017-01-01;;
2025-01-20;43623146;Häggviks Gymnasium;Aktiv;5564715729;Utvecklingspedagogik Sverige Aktiebolag;Enskild;2024-09-09;Johan Thorsell;2013-10-01;;30
2025-01-20;57777751;Lunagymnasiet;Aktiv;5564715729;Utvecklingspedagogik Sverige Aktiebolag;Enskild;2023-12-01;Linus Bark;2013-10-01;;80
2025-01-20;37706381;Modersmålsenheten;Aktiv;2120001181;YSTAD KOMMUN;Kommun;2023-06-05;;2018-08-22;;
2025-01-20;57098489;Midsommarkransens gymnasium;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Anders Fajersson;2019-12-02;2020-07-31;
2025-01-20;29423248;Globala gymnasiet 29423248;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Jenny Hyenstrand;2013-10-01;2020-07-31;
2025-01-20;95618280;Kungsholmens Västra Gymnasium 95618280;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-12;Andreas Eriksson;2013-10-01;;1060
2025-01-20;22116645;Östra Reals gymnasium 22116645;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-07-31;Ann-Sofi Pettersson;2013-10-01;2020-07-31;
2025-01-20;18509613;Gislaveds gymnasium/SFI;Vilande;2120000514;GISLAVEDS KOMMUN;Kommun;2020-07-06;Roland Andersson;2013-10-01;2020-07-06;
2025-01-20;81275816;Ängelholms gymnasieskola Ro 1 gysär;Vilande;2120000977;ÄNGELHOLMS KOMMUN;Kommun;2020-07-31;Rebecca Lygnersjö;2013-10-01;2020-07-31;
2025-01-20;99710631;Ängelholms gymnasieskola Ro 7;Vilande;2120000977;ÄNGELHOLMS KOMMUN;Kommun;2020-07-31;Linus Silow;2017-08-16;2020-07-31;
2025-01-20;38360947;Österro skola;Vilande;2120002411;SUNDSVALLS KOMMUN;Kommun;2020-07-01;Roy Resare;2013-10-01;2020-07-01;
2025-01-20;13243642;Tunabergsskolan särskola;Vilande;2120003005;UPPSALA KOMMUN;Kommun;2020-06-30;Malin Sandlund;2013-10-01;2020-06-30;
2025-01-20;93413393;Öregrunds skola;Aktiv;2120000290;ÖSTHAMMARS KOMMUN;Kommun;2023-05-23;Margareta Rahm Jansson;2013-10-01;;140
2025-01-20;54164490;Angeredsgymnasiet 5;Vilande;2120001355;GÖTEBORGS KOMMUN;Kommun;2020-08-01;Ola Lindhe;2016-01-01;2020-08-01;
2025-01-20;24277564;Gustavsbergs gymnasium ,G2,;Aktiv;2120000035;VÄRMDÖ KOMMUN;Kommun;2024-03-18;Christian Eklöv Hagman;2013-10-01;;160
2025-01-20;88153340;Bräckegymnasiet 1;Aktiv;2120001355;GÖTEBORGS KOMMUN;Kommun;2023-06-05;Malin Sandgren;2013-10-01;;170
2025-01-20;40904373;Närlundaskolan;Aktiv;2120000050;EKERÖ KOMMUN;Kommun;2023-06-29;Aleksandro Kapor;2013-10-01;;340
2025-01-20;25620892;Källdalsskolan 4 - 6;Aktiv;2120001397;UDDEVALLA KOMMUN;Kommun;2023-12-04;Ulf Hjortsfeldt;2017-07-01;;210
2025-01-20;48373752;Fridhemsskolan;Aktiv;2120002650;ARVIDSJAURS KOMMUN;Kommun;2023-06-14;Kristin Westerberg;2013-10-01;;170
2025-01-20;69985412;Dahlander kunskapscentrum;Aktiv;2120002247;SÄTERS KOMMUN;Kommun;2024-08-28;Lena Karlsson;2013-10-01;;30
2025-01-20;47208460;Kristineskolan Säter;Aktiv;2120002247;SÄTERS KOMMUN;Kommun;2023-06-15;Jenny Lindqvist;2020-08-18;;
2025-01-20;85796724;Källskolan 6-9;Aktiv;8132004659;FÖRENINGEN FÖR KRISTEN SKOLA I UPPLANDS-BRO;Enskild;2023-05-22;Tove Sundling;2016-05-13;;80
2025-01-20;97061447;Folkungaskolan 4;Vilande;2120000449;LINKÖPINGS KOMMUN;Kommun;2020-08-10;Sara Qvarnström;2020-07-01;2020-08-01;
2025-01-20;58185455;Artediskolan åk 7-9;Aktiv;2120002536;NORDMALINGS KOMMUN;Kommun;2024-06-07;Birgitta Tornberg;2013-10-01;;210
2025-01-20;54110164;Nordmalings gymnasial vuxenutbildning;Vilande;2120002536;NORDMALINGS KOMMUN;Kommun;2020-08-11;Anna H Conradsson;2015-08-20;2020-06-30;
2025-01-20;70675077;Grevhagsskolan;Aktiv;2120000589;EKSJÖ KOMMUN;Kommun;2023-06-21;Linda Pettersson;2013-10-01;;330
2025-01-20;14664038;Höredaskolan;Aktiv;2120000589;EKSJÖ KOMMUN;Kommun;2023-06-21;Niklas Ahnstedt;2013-10-01;;100
2025-01-20;60727136;Uddevalla Gymnasieskola, Östrabo Y GLU;Aktiv;2120001397;UDDEVALLA KOMMUN;Kommun;2023-01-12;Thomas Edlund;2015-07-01;;40
2025-01-20;13943026;Lernia SFI;Vilande;2120003005;UPPSALA KOMMUN;Kommun;2020-08-13;Satu Molander;2013-10-01;2020-01-01;
2025-01-20;74508352;Lernia vux grund och gy;Vilande;2120003005;UPPSALA KOMMUN;Kommun;2020-08-13;Satu Molander;2017-04-01;2020-01-01;
2025-01-20;36850222;Kärnhuset Dibber;Aktiv;5562009083;Dibber Helsingborg AB;Enskild;2023-06-09;Christina Wahlgren Ek;2013-10-01;;60
2025-01-20;42215279;S:t Pers skola;Aktiv;2120000225;SIGTUNA KOMMUN;Kommun;2023-04-28;Eddy Johansson;2013-10-01;;300
2025-01-20;55724712;Greby-skolan;Aktiv;2120000456;NORRKÖPINGS KOMMUN;Kommun;2023-12-04;Joachim Lindgren;2013-10-01;;140
2025-01-20;38306850;Kimstadskolan;Aktiv;2120000456;NORRKÖPINGS KOMMUN;Kommun;2023-10-16;Joachim Lindgren;2013-10-01;;120
2025-01-20;94141144;Rydskolan 861;Vilande;2120001710;SKÖVDE KOMMUN;Kommun;2020-08-18;Zophia Norell Zander;2017-08-01;2020-08-01;
2025-01-20;82838118;Alla Nationers Fria Skola;Aktiv;8024093869;IDEELLA FÖRENINGEN FÖR ALLA NATIONERS FRIA SKOLA;Enskild;2023-05-25;Zaineb Al Kadhi;2013-10-01;;90
2025-01-20;22818109;Vasaskolan;Aktiv;2120002270;LUDVIKA KOMMUN;Kommun;2023-05-10;Kine Finstad;2013-10-01;;300
2025-01-20;64078929;Humlegårdsskolan F-3;Vilande;2120000233;NYNÄSHAMNS KOMMUN;Kommun;2020-08-21;Marie Johansson;2013-10-01;2020-06-30;
2025-01-20;80189510;Gullviksskolan;Aktiv;2120001124;MALMÖ KOMMUN;Kommun;2023-01-31;Cecilia Strid;2013-10-01;;260
2025-01-20;99742257;Tolitaskolan;Aktiv;2120001751;KILS KOMMUN;Kommun;2023-12-01;Lars Olsson;2013-10-01;;80
2025-01-20;22252335;Fageråsskolan;Aktiv;2120001751;KILS KOMMUN;Kommun;2023-12-01;Lars Olsson;2013-10-01;;90
2025-01-20;63916639;Nordingråskolan;Aktiv;2120002429;KRAMFORS KOMMUN;Kommun;2023-11-20;Erik Fällmer;2013-10-01;;70
2025-01-20;40575001;Kavelbro enhet 877;Vilande;2120001710;SKÖVDE KOMMUN;Kommun;2020-08-21;Anna-Lena Göthberg;2013-10-01;2020-08-11;
2025-01-20;33857264;Nils Månssons Friskola;Aktiv;5567815872;Nils Månssons Friskola AB;Enskild;2023-08-21;Tommie Henriksson;2013-10-01;;60
2025-01-20;12853184;Finnbacksskolan 1;Aktiv;2120002635;LYCKSELE KOMMUN;Kommun;2023-06-13;Victoria Hvirfvel;2020-06-23;;220
2025-01-20;23756252;Sjökarbyskolan;Aktiv;2120002890;ÖSTERÅKERS KOMMUN;Kommun;2023-09-29;Marie Engström;2013-10-01;;330
2025-01-20;82624830;Solskiftesskolan;Aktiv;2120002890;ÖSTERÅKERS KOMMUN;Kommun;2023-09-29;Maria Dernell;2013-10-01;;400
2025-01-20;94113162;Österskärsskolan;Aktiv;2120002890;ÖSTERÅKERS KOMMUN;Kommun;2023-09-29;Maria Arnvaller;2013-10-01;;350
2025-01-20;76249351;Grämestaskolan;Aktiv;2120002429;KRAMFORS KOMMUN;Kommun;2023-11-20;Christine Norgren Nordlöf;2013-10-01;;20
2025-01-20;75515918;Högakustenskolan;Aktiv;2120002429;KRAMFORS KOMMUN;Kommun;2023-11-20;Erik Fällmer;2013-10-01;;300
2025-01-20;80372390;Skarpåkersskolan;Aktiv;2120002429;KRAMFORS KOMMUN;Kommun;2023-11-20;Christine Norgren Nordlöf;2013-10-01;;190
2025-01-20;13336657;Ullångersskolan;Aktiv;2120002429;KRAMFORS KOMMUN;Kommun;2023-11-20;Erik Fällmer;2013-10-01;;80
2025-01-20;20211452;Barnarpsskolan;Aktiv;2120000530;JÖNKÖPINGS KOMMUN;Kommun;2023-01-18;Marie Jildestedt;2013-10-01;;340
2025-01-20;94494341;Korsträskskolan;Vilande;2120002734;ÄLVSBYNS KOMMUN;Kommun;2020-08-28;Annelie Öhman;2013-10-01;2020-08-12;
2025-01-20;94659471;Kvarnbergsskolan;Aktiv;2120001850;KARLSTADS KOMMUN;Kommun;2023-06-13;Marit Norlund;2013-10-01;;290
2025-01-20;30911490;Löttingelundsskolan;Vilande;2120000118;TÄBY KOMMUN;Kommun;2020-09-01;Linda Gillberg;2013-10-01;2020-08-01;
2025-01-20;74279020;Komvux Örebro / SFI 2;Vilande;2120001967;ÖREBRO KOMMUN;Kommun;2020-06-30;Mattias Molin;2017-08-01;2020-06-30;
2025-01-20;56082200;Komvux Örebro/SFI 3;Vilande;2120001967;ÖREBRO KOMMUN;Kommun;2020-06-30;Åsa Björkman;2019-06-18;2020-06-30;
2025-01-20;19593407;Dibber International School Helsingborg;Aktiv;5565843132;Dibber Rydebäck AB;Enskild;2024-08-26;Anna Fondell Persson;2013-10-01;;150
2025-01-20;86750566;Munkebergsskolan;Vilande;2120002742;LULEÅ KOMMUN;Kommun;2020-09-10;Catarina Öberg;2013-10-01;2020-07-31;
2025-01-20;80659104;Vålbergsskolan 7-9;Aktiv;2120001850;KARLSTADS KOMMUN;Kommun;2023-06-13;Björn Odot Andersson;2013-10-01;;120
2025-01-20;95324620;Hörby Lärcenter, Gymnasieutb.;Vilande;2120001108;HÖRBY KOMMUN;Kommun;2020-09-14;Eva Linnér;2013-10-01;2020-09-14;
2025-01-20;18473876;Hörby Lärcenter, SFI;Vilande;2120001108;HÖRBY KOMMUN;Kommun;2020-09-14;Eva Linnér;2013-10-01;2020-09-14;
2025-01-20;45719517;Hörby Lärcenter, särvux;Vilande;2120001108;HÖRBY KOMMUN;Kommun;2020-09-14;Eva Linnér;2013-10-01;2020-09-14;
2025-01-20;20159722;Centrum Vuxenutveckling SFI;Vilande;2120000225;SIGTUNA KOMMUN;Kommun;2020-06-30;Jan Röjestål;2013-10-01;2020-06-30;
2025-01-20;93367005;Thorildsplans gymnasium 93367005;Vilande;2120000142;STOCKHOLMS KOMMUN;Kommun;2020-09-15;Maria Bohlin Svantesson;2013-10-01;2020-07-31;
2025-01-20;71519534;Stockholms transport- och fordonstekniska gymnasium, gysär;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-12;Lars Dowert;2019-12-02;;
2025-01-20;36290964;Sundsvalls Gymn. Västermalm 3;Vilande;2120002411;SUNDSVALLS KOMMUN;Kommun;2022-08-23;Anna-Carin Viklund;2013-10-01;2022-08-01;
2025-01-20;34409875;Lingua Montessoriskola;Aktiv;5591658975;Montessori Förskolor och Skolor i Sverige AB;Enskild;2023-05-29;Anette Dehn;2013-10-01;;130
2025-01-20;23498302;Stockholms Montessoriskola Anne Frank;Aktiv;5591658975;Montessori Förskolor och Skolor i Sverige AB;Enskild;2023-05-29;Kajsa Olsson Falk;2013-10-01;;100
2025-01-20;55662841;Gårdbyskolan;Aktiv;2120002718;PAJALA KOMMUN;Kommun;2023-05-04;Mikael Kemi;2013-10-01;;70
2025-01-20;36111143;Sattajärvi skola;Aktiv;2120002718;PAJALA KOMMUN;Kommun;2023-05-04;Mikael Kemi;2013-10-01;;50
2025-01-20;37347252;Tärendö Centralskola;Aktiv;2120002718;PAJALA KOMMUN;Kommun;2023-05-04;Mikael Kemi;2013-10-01;;30
2025-01-20;69174303;Valloxskolan;Aktiv;2120003013;KNIVSTA KOMMUN;Kommun;2024-06-13;Thomas Hugo;2013-10-01;;160
2025-01-20;58994715;Tångvallaskolan;Aktiv;2120001033;VELLINGE KOMMUN;Kommun;2023-11-02;Charlotte Graham;2013-10-01;;340
2025-01-20;37796564;Akalla grundskola F-9;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Tomas Andersson;2013-10-01;;460
2025-01-20;43088454;Björkhagens skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Mats Strandler;2013-10-01;;770
2025-01-20;56501561;Essingeskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Susanne Sidenmark;2013-10-01;;170
2025-01-20;51341279;Grimstaskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Tobias Hansson;2013-10-01;;510
2025-01-20;36281817;Höglandsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Kenneth Wielinder;2013-10-01;;440
2025-01-20;49862579;Fagersjöskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Helena Iversen;2013-10-01;;160
2025-01-20;59249600;Eriksdalsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Anna Stjelke;2013-10-01;;890
2025-01-20;74631147;Enskedefältets skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Madeleine Thomsson;2013-10-01;;450
2025-01-20;72248694;Enskede skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Sofia Stenberg;2013-10-01;;840
2025-01-20;87521048;Engelbrektsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Tomas Hultqvist;2013-10-01;;920
2025-01-20;98070480;Hägerstenshamnens skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Victoria Blom;2013-10-01;;450
2025-01-20;92416778;Hjorthagens skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Nina Jonsson;2013-10-01;;90
2025-01-20;20561651;Herrängens skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Monica Reuterstrand;2013-10-01;;520
2025-01-20;90561266;Hedvig Eleonora skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Lena Lindblad Petersen;2013-10-01;;300
2025-01-20;68602166;Hammarbyskolan Södra;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Kristina Forslund;2018-01-01;;770
2025-01-20;47273038;Klastorpsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Susanne Sidenmark;2013-10-01;;170
2025-01-20;24754913;Knutbyskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Hans Ovsjö;2013-10-01;;290
2025-01-20;80612612;Kristinebergsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Susanne Dybeck;2013-10-01;;540
2025-01-20;12187987;Katarina Södra skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Naiyya Westberg;2013-10-01;;460
2025-01-20;76557608;Lindeskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Tina Lyckman;2020-08-03;;160
2025-01-20;41764666;Långbrodalsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Anna Bäckbom;2013-10-01;;520
2025-01-20;37416253;Rinkebyskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2024-06-10;Martin Malmberg;2013-10-01;;180
2025-01-20;29705473;Snösätraskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Karin Schuber;2013-10-01;;230
2025-01-20;91816093;Sturebyskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Jonas Åkesson;2013-10-01;;1060
2025-01-20;45436515;Sofia skola;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Magnus Duvnäs;2013-10-01;;840
2025-01-20;36031993;Vällingbyskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-08-31;Christine Akalla;2013-10-01;;780
2025-01-20;18064456;Söderholmsskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Cecilia Skoog;2013-10-01;;290
2025-01-20;21724208;Sätraskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Margareta Grahn Forsman;2013-10-01;;630
2025-01-20;44046131;Sundbyskolan;Aktiv;2120000142;STOCKHOLMS KOMMUN;Kommun;2023-06-13;Mattias Nordh;2013-10-01;;730
2025-01-20;11193969;Karlslundsskolan;Aktiv;2120000027;VALLENTUNA KOMMUN;Kommun;2023-04-05;Mattias Lingeskog;2020-07-01;;490
2025-01-20;42652939;Clavis, resursklass;Aktiv;2120000027;VALLENTUNA KOMMUN;Kommun;2020-09-16;Mattias Lingeskog;2013-10-01;;
2025-01-20;49736127;Aspeds skola;Vilande;2120001777;TORSBY KOMMUN;Kommun;2020-09-17;Anna Renhult;2013-10-01;2020-08-05;
2025-01-20;54962744;Forsviks friskola;Aktiv;8655010661;FORSVIKS FRISKOLA;Enskild;2024-06-05;Camilla Wallerman;2013-10-01;;70
2025-01-20;65647489;Rönnäng skola;Aktiv;2120001306;TJÖRNS KOMMUN;Kommun;2023-01-16;Maria Jacobsson;2013-10-01;;200
2025-01-20;66860454;Grankullenskolan;Vilande;2120002775;HAPARANDA KOMMUN;Kommun;2020-09-22;Jarko Tuisku;2013-10-01;2020-08-01;
2025-01-20;38190280;Vålbergsskolan sär;Vilande;2120001850;KARLSTADS KOMMUN;Kommun;2020-09-22;Anna Östlin;2013-10-01;2020-08-17;
2025-01-20;98398649;Norsjöskolan fritidshem;Aktiv;2120002858;NORSJÖ KOMMUN;Kommun;2023-06-14;Maria Eriksson;2018-11-19;;
2025-01-20;17240817;Centralskolan;Aktiv;2120000266;TIERPS KOMMUN;Kommun;2024-11-04;Frida Kjetselberg;2013-10-01;;450
2025-01-20;61728212;Eldsbergaskolan F-6;Aktiv;2120001215;HALMSTADS KOMMUN;Kommun;2023-06-21;Linda Svensson;2013-10-01;;150
2025-01-20;17979485;Tulinkisuando Friskola;Vilande;8024175567;TULINKISUANDO FRISKOLEFÖRENING;Enskild;2020-09-24;Töyrä Stig;2013-10-01;2020-08-01;
2025-01-20;79579455;Kärlekens skola 4-6;Aktiv;2120001215;HALMSTADS KOMMUN;Kommun;2023-06-21;Susanne Niit-Ekstrand;2017-01-01;;260
2025-01-20;28451136;Getingeskolan 4-6;Aktiv;2120001215;HALMSTADS KOMMUN;Kommun;2023-06-21;Ann-Karin Bergkvist;2013-10-01;;200
2025-01-20;42990016;Sofiebergsskolan 1-3;Aktiv;2120001215;HALMSTADS KOMMUN;Kommun;2023-06-28;Helena Hyttfors;2013-10-01;;210
2025-01-20;83383844;Trönningeskolan F-3;Aktiv;2120001215;HALMSTADS KOMMUN;Kommun;2023-06-21;Catharina Hjelte;2018-08-13;;120
2025-01-20;90287874;Åledsskolan F-6;Aktiv;2120001215;HALMSTADS KOMMUN;Kommun;2023-06-21;Annika Palm;2013-10-01;;220
2025-01-20;12301490;Blekeskolan;Vilande;2120001181;YSTAD KOMMUN;Kommun;2021-01-10;Henrik Evald;2013-10-01;2021-01-10;
2025-01-20;15399530;Östra skolan;Vilande;2120001181;YSTAD KOMMUN;Kommun;2021-01-10;Henrik Evald;2013-10-01;2021-01-10;
2025-01-20;74258186;Vuxenutbildningen SFI;Aktiv;2120001751;KILS KOMMUN;Kommun;2024-06-05;Madelene Terner;2013-10-01;;
